[DEBUG] 2020-10-04 16:28:27.703 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [BillingSystem.entity.Customer:city]
[DEBUG] 2020-10-04 16:28:27.703 [main] SimpleValueBinder - building SimpleValue for city
[DEBUG] 2020-10-04 16:28:27.703 [main] PropertyBinder - Building property city
[DEBUG] 2020-10-04 16:28:27.703 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=cust_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:27.703 [main] PropertyBinder - MetadataSourceProcessor property customerName with lazy=false
[DEBUG] 2020-10-04 16:28:27.703 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [BillingSystem.entity.Customer:customerName]
[DEBUG] 2020-10-04 16:28:27.703 [main] SimpleValueBinder - building SimpleValue for customerName
[DEBUG] 2020-10-04 16:28:27.703 [main] PropertyBinder - Building property customerName
[DEBUG] 2020-10-04 16:28:27.742 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=cust_login, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:27.742 [main] PropertyBinder - MetadataSourceProcessor property login with lazy=false
[DEBUG] 2020-10-04 16:28:27.742 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [BillingSystem.entity.Customer:login]
[DEBUG] 2020-10-04 16:28:27.742 [main] SimpleValueBinder - building SimpleValue for login
[DEBUG] 2020-10-04 16:28:27.742 [main] PropertyBinder - Building property login
[DEBUG] 2020-10-04 16:28:27.742 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=cust_password, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:27.743 [main] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2020-10-04 16:28:27.743 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [BillingSystem.entity.Customer:password]
[DEBUG] 2020-10-04 16:28:27.743 [main] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2020-10-04 16:28:27.743 [main] PropertyBinder - Building property password
[DEBUG] 2020-10-04 16:28:27.743 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=cust_state, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:27.743 [main] PropertyBinder - MetadataSourceProcessor property state with lazy=false
[DEBUG] 2020-10-04 16:28:27.748 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [BillingSystem.entity.Customer:state]
[DEBUG] 2020-10-04 16:28:27.748 [main] SimpleValueBinder - building SimpleValue for state
[DEBUG] 2020-10-04 16:28:27.748 [main] PropertyBinder - Building property state
[DEBUG] 2020-10-04 16:28:27.849 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-10-04 16:28:27.849 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-10-04 16:28:27.849 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2020-10-04 16:28:27.863 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-10-04 16:28:27.863 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-10-04 16:28:27.869 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-10-04 16:28:27.906 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-10-04 16:28:27.906 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-10-04 16:28:27.906 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-10-04 16:28:27.906 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@588307f7
[DEBUG] 2020-10-04 16:28:27.906 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@588307f7
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@588307f7
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@6ab7ce48
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2e5ee2c9
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@1416a80a
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3c782d8e
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3c782d8e
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@3c782d8e
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6bbe50c9
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6bbe50c9
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6bbe50c9
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5eb2172
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5eb2172
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5eb2172
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@1744a475
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@1744a475
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@1744a475
[DEBUG] 2020-10-04 16:28:27.907 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@ca93621
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@ca93621
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@ca93621
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@9d3c67
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@9d3c67
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@9d3c67
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@71466383
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@71466383
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@71466383
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@129fed45
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@129fed45
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@7a2b1eb4
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@7a2b1eb4
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@aa149ed
[DEBUG] 2020-10-04 16:28:27.909 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@aa149ed
[DEBUG] 2020-10-04 16:28:27.911 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@20a05b32
[DEBUG] 2020-10-04 16:28:27.911 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@2ab5afc7
[DEBUG] 2020-10-04 16:28:27.911 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@3ed03652
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@3ed03652
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@1dc76fa1
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@1dc76fa1
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@151ef57f
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@151ef57f
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@497aec8c
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@497aec8c
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@336880df
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@336880df
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@129bd55d
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@129bd55d
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4defd42
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4defd42
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@40e60ece
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@40e60ece
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4893b344
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4893b344
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@7e00ed0f
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@7e00ed0f
[DEBUG] 2020-10-04 16:28:27.912 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@2954b5ea
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@2954b5ea
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@7a904f32
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7a904f32
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7a904f32
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@36fc05ff
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@52d6cd34
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@52d6cd34
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@52d6cd34
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@1abfe081
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@acdcf71
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@acdcf71
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@cbc8d0f
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@cbc8d0f
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@17b6d426
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@17b6d426
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@20e3c449
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@20e3c449
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@7b7683d4
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@7b7683d4
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@76ddd61a
[DEBUG] 2020-10-04 16:28:27.916 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@5fcfca62
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@5fcfca62
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@5fcfca62
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5b051a5c
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5b051a5c
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5b051a5c
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@10641c09
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@fabb651
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@3872bc37
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@3872bc37
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@3872bc37
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6c518474
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6c518474
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6c518474
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@5e2a3040
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@64524dd
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@6c42f2a1
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@6c42f2a1
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@1aa6e3c0
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@46c3a14d
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@46c3a14d
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@4c2fb9dd
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@4c2fb9dd
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@25cd49a4
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@e9dc4d0
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@35cd68d4
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@47af099e
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@47af099e
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@22ad1bae
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@4116f66a
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@59c04bee
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@45900b64
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@f2a1813
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@79f90a3a
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@22bdb1d0
[DEBUG] 2020-10-04 16:28:27.917 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@67b355c8
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-10-04 16:28:27.923 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-10-04 16:28:27.924 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/BillingSystem
[INFO ] 2020-10-04 16:28:27.924 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-10-04 16:28:27.924 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-10-04 16:28:27.960 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-10-04 16:28:28.041 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.16
      major : 8
      minor : 0
[DEBUG] 2020-10-04 16:28:28.041 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-10-04 16:28:28.041 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-10-04 16:28:28.041 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-10-04 16:28:28.041 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-10-04 16:28:28.042 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-10-04 16:28:28.053 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-10-04 16:28:28.053 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@74834afd] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@75fd65c]
[DEBUG] 2020-10-04 16:28:28.053 [main] AnnotationBinder - Binding entity from annotated class: BillingSystem.entity.Customer
[DEBUG] 2020-10-04 16:28:28.053 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-10-04 16:28:28.054 [main] EntityBinder - Import with entity name Customer
[DEBUG] 2020-10-04 16:28:28.054 [main] EntityBinder - Bind entity BillingSystem.entity.Customer on table customer
[DEBUG] 2020-10-04 16:28:28.054 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:28.054 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-10-04 16:28:28.054 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [BillingSystem.entity.Customer:id]
[DEBUG] 2020-10-04 16:28:28.054 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-10-04 16:28:28.054 [main] PropertyBinder - Building property id
[DEBUG] 2020-10-04 16:28:28.054 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-10-04 16:28:28.055 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=cust_address, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:28.055 [main] PropertyBinder - MetadataSourceProcessor property address with lazy=false
[DEBUG] 2020-10-04 16:28:28.055 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [BillingSystem.entity.Customer:address]
[DEBUG] 2020-10-04 16:28:28.055 [main] SimpleValueBinder - building SimpleValue for address
[DEBUG] 2020-10-04 16:28:28.055 [main] PropertyBinder - Building property address
[DEBUG] 2020-10-04 16:28:28.055 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='customer'}
[DEBUG] 2020-10-04 16:28:28.055 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=billingSet, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:28.055 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:28.055 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:28.055 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(customer), mappingColumn=billingSet_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-04 16:28:28.055 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='billingSet_KEY', referencedColumn='null', mappedBy='null'}
